Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
1560.0,,22342.02172357481,23233.645162788474,,22682.596075295885,22661.087192692117,,16073.180860681492,16885.599864554744,,16294.622426244894,16252.963087709266,,49.615324405113974,56.86231239177195,,52.703870177105635,51.3630070949159,,16.13640900680034,16.106202706219648,,16.16238387069529,16.167489222309186,,12.012171597002105,11.998117558181828,,12.034422901686824,12.031946686937161,,1.5748832238079293,1.5569533133781357,,1.5748832238079293,1.5748832238079293
1570.0,,22503.48926999684,23394.80134849526,,22844.320492400908,22822.86597271415,,16193.406033005544,17005.59406831601,,16415.093293121707,16373.448520155918,,49.7184988368498,56.9652878766621,,52.8075841171183,51.46666281081997,,16.15709349673297,16.12501921627738,,16.184118567901326,16.189184821771452,,12.032856086934732,12.016860940790389,,12.05623818892719,12.053785502442699,,1.5648521204715733,1.5471675971708234,,1.5648521204715733,1.5648521204715733
1580.0,,22665.163455666316,23556.145579215434,,23006.262131825017,22984.861537959318,,16313.837844577036,17125.775956366844,,16535.78167674281,16494.1513680426,,49.82114938895909,57.06772893907994,,52.91077528959907,51.56979665036221,,16.17773663438107,16.143811594457507,,16.20580915098457,16.210836793591064,,12.053499224582835,12.03558037778587,,12.07800751969592,12.075577991225828,,1.5549479931268164,1.5375040382772438,,1.5549479931268164,1.5549479931268164
1590.0,,22827.043860436166,23717.67760988513,,23168.420535994723,23147.07343661294,,16434.475875248903,17246.14528430395,,16656.68711234051,16615.07116769116,,49.92328240690127,57.169642167991526,,53.013450026372766,51.6724149261369,,16.198337098202693,16.162579039435702,,16.22745265904435,16.232442168755238,,12.07409968840446,12.054275067849817,,12.0997279837335,12.097321251132971,,1.5451684460002326,1.5279603636628944,,1.5451684460002326,1.5451684460002326
1600.0,,22989.130051043016,23879.397186739137,,23330.79521824146,23309.501187662096,,16555.31969175777,17366.70179909853,,16777.809106255598,16736.207426518195,,50.0249041085602,57.271034022957664,,53.115614521548736,51.774523813556264,,16.218893586477513,16.181320663955283,,16.249046227138905,16.25399807437211,,12.094656176679278,12.072944123713757,,12.121396765077913,12.119012474081297,,1.535511143212731,1.5185343563566953,,1.535511143212731,1.535511143212731
1610.0,,23151.421581305363,24041.304047570822,,23493.38566375337,23472.14428184969,,16676.36884792214,17487.445239351946,,16899.147136882373,16857.559623980138,,50.126020587547366,57.37191083755039,,53.21727483555358,51.87612935486504,,16.239404817306827,16.200035719224218,,16.270587084900413,16.27550173228223,,12.115167407508594,12.091586796591576,,12.143011140743301,12.14064894474509,,1.5259738069194844,1.5092238537321523,,1.5259738069194844,1.5259738069194844
1620.0,,23313.917992321873,24203.397922010914,,23656.191330513182,23635.00218261456,,16797.62288484066,17608.37533557046,,17020.70065559996,16979.127212504794,,50.226637816402494,57.47227882263927,,53.31843689903035,51.977237463022554,,16.25986952861354,16.2187232577673,,16.292072555105644,16.29695045762588,,12.135632118815305,12.110202213513876,,12.164568479351527,12.162228039194707,,1.516554215518747,1.5000267458514103,,1.516554215518747,1.516554215518747
1630.0,,23476.61881266951,24365.67853179865,,23819.2116502215,23798.074327016893,,16919.081331090318,17729.49181043253,,17142.46908768935,17100.909618408383,,50.32676164969593,57.572144069549495,,53.4191065166085,52.077853925455834,,16.28028647814218,16.2373826547253,,16.313500052207253,16.318341657370947,,12.156049068343945,12.128789637862708,,12.186066239721661,12.183747223493171,,1.5072502019266072,1.4909409738695423,,1.5072502019266072,1.5072502019266072
1640.0,,23639.523558601806,24528.145591024448,,23982.446029205315,23961.360126648895,,17040.74370292463,17850.79437902782,,17264.451833235868,17222.906242798264,,50.42639782703569,57.671512553184584,,53.51928937054943,52.177984407689316,,16.30065444345889,16.256013048188276,,16.334867080830396,16.33967282880634,,12.176417033660657,12.147348319486841,,12.207501969422344,12.205204052255347,,1.4980596519148597,1.4819645284965175,,1.4980596519148597,1.4980596519148597
1650.0,,23802.63173424707,24690.79880638837,,24145.893849311353,24124.85896853013,,17162.609504471908,17972.282749112186,,17386.64826801669,17345.116462460504,,50.52555197598391,57.77039013496736,,53.61899102427168,52.27763445685473,,16.320972221951433,16.274613748249926,,16.356171234239344,16.360941558005337,,12.196734812153197,12.165877531227078,,12.228873303291648,12.226596167174387,,1.488980502509315,1.4730954485144336,,1.488980502509315,1.488980502509315
1660.0,,23965.942831806584,24853.637877432546,,24309.55446878391,24288.570215987413,,17284.67822793344,18093.95662133677,,17509.05774437316,17467.539630732368,,50.624229614884335,57.86878256576594,,53.71821692576041,52.37680950508567,,16.341238630829178,16.293184087559418,,16.377410192778097,16.38214551826306,,12.217001221030944,12.184376642985484,,12.250177961928715,12.247921295519625,,1.480010740446006,1.4643318193477095,,1.4800107404460057,1.4800107404460057
1670.0,,24129.456331752834,25016.662496786,,24473.42722312713,24452.49320951902,,17406.949353781714,18215.815689489682,,17631.679592067616,17590.17507835926,,50.7224361556055,57.96669548866522,,53.81697241086471,52.47551487280085,,16.361452507123133,16.311723308398527,,16.398581722289098,16.40328246851212,,12.237215097324897,12.202844897043835,,12.271413750161315,12.269177248610237,,1.4711484006828563,1.4556717716840422,,1.4711484006828563,1.4711484006828563
1680.0,,24293.171703027747,25179.872350381935,,24637.511425951223,24616.627267642816,,17529.42235095864,18337.85964071026,,17754.513119124473,17713.022114335992,,50.82017690620166,58.064134441676515,,53.915262706486786,52.57375577187964,,16.381612707685903,16.330230823524715,,16.41968367251383,16.424350251720153,,12.25737529788767,12.221281706159592,,12.292578555493197,12.290361920268388,,1.4623915649645058,1.4471134801440306,,1.4623915649645058,1.4623915649645058
1690.0,,24457.088403240832,25343.267117680167,,24801.806369802827,24780.971687728437,,17652.096677073743,18460.088155708672,,17877.5576126556,17836.08002673226,,50.917457073494965,58.16110486037206,,54.01309293366722,52.671537308734116,,16.401718109191712,16.348705917180038,,16.44071397547894,16.445346793273014,,12.277480699393479,12.239686391833242,,12.313670346534987,12.311473285255726,,1.4537383604380887,1.4386551619974863,,1.4537383604380887,1.4537383604380887
1700.0,,24621.205878867506,25506.84647188161,,24966.311326979026,24945.525746813197,,17774.971778602434,18582.500908977625,,18000.812339669556,17959.348083502013,,51.014281765581465,58.25761208043956,,54.110468110569016,52.76886448728058,,16.421767608136417,16.36714807950948,,16.461670643870924,16.466270099346556,,12.29753019833818,12.25805844419868,,12.334687171421823,12.332509397696436,,1.4451869583178647,1.4302950759245123,,1.4451869583178647,1.4451869583178647
1710.0,,24785.523565447213,25670.610080142487,,25131.02555032518,25110.288702401598,,17898.04709108416,18705.09756900405,,18124.276547864763,18082.82553327686,,51.11065599426333,58.35366134010653,,54.207393155364926,52.86574221181471,,16.44176012083747,16.385556634045155,,16.482551769402907,16.487118255270552,,12.317522711039235,12.276397186793586,,12.35562715622121,12.35346838949025,,1.4367355725967075,1.42203152081955,,1.4367355725967075,1.4367355725967075
